,date,0,1,2
3647,2022-03-23 07:50:00,31.321182250976562,[-0.8128165],32.13399887084961
3648,2022-03-23 08:00:00,31.452877044677734,[-0.6312899],32.08416748046875
3649,2022-03-23 08:10:00,31.452877044677734,[-0.6312899],32.08416748046875
3650,2022-03-23 08:20:00,31.452877044677734,[-0.6312899],32.08416748046875
3651,2022-03-23 08:30:00,31.452877044677734,[-0.6312899],32.08416748046875
3652,2022-03-23 08:40:00,31.452877044677734,[-0.6312899],32.08416748046875
3653,2022-03-23 08:50:00,31.452877044677734,[-0.6312899],32.08416748046875
3654,2022-03-23 09:00:00,31.192434310913086,[-1.0685664],32.26100158691406
3655,2022-03-23 09:10:00,31.192434310913086,[-1.0685664],32.26100158691406
3656,2022-03-23 09:20:00,31.192434310913086,[-1.0685664],32.26100158691406
3657,2022-03-23 09:30:00,31.192434310913086,[-1.0685664],32.26100158691406
3658,2022-03-23 09:40:00,31.192434310913086,[-1.0685664],32.26100158691406
3659,2022-03-23 09:50:00,31.192434310913086,[-1.0685664],32.26100158691406
3660,2022-03-23 10:00:00,30.346240997314453,[-1.0367576],31.382999420166016
3661,2022-03-23 10:10:00,30.346240997314453,[-1.0367576],31.382999420166016
3662,2022-03-23 10:20:00,30.346240997314453,[-1.0367576],31.382999420166016
3663,2022-03-23 10:30:00,30.346240997314453,[-1.0367576],31.382999420166016
3664,2022-03-23 10:40:00,30.346240997314453,[-1.0367576],31.382999420166016
3665,2022-03-23 10:50:00,30.346240997314453,[-1.0367576],31.382999420166016
3666,2022-03-23 11:00:00,29.570531845092773,[-0.8724697],30.44300079345703
3667,2022-03-23 11:10:00,29.570531845092773,[-0.8724697],30.44300079345703
3668,2022-03-23 11:20:00,29.570531845092773,[-0.8724697],30.44300079345703
3669,2022-03-23 11:30:00,29.570531845092773,[-0.8724697],30.44300079345703
3670,2022-03-23 11:40:00,29.570531845092773,[-0.8724697],30.44300079345703
3671,2022-03-23 11:50:00,29.570531845092773,[-0.8724697],30.44300079345703
3672,2022-03-23 12:00:00,29.209184646606445,[-0.8758136],30.084999084472656
3673,2022-03-23 12:10:00,29.209184646606445,[-0.8758136],30.084999084472656
3674,2022-03-23 12:20:00,29.209184646606445,[-0.8758136],30.084999084472656
3675,2022-03-23 12:30:00,29.209184646606445,[-0.8758136],30.084999084472656
3676,2022-03-23 12:40:00,29.209184646606445,[-0.8758136],30.084999084472656
3677,2022-03-23 12:50:00,29.209184646606445,[-0.8758136],30.084999084472656
3678,2022-03-23 13:00:00,29.354093551635742,[-0.88390785],30.238000869750977
3679,2022-03-23 13:10:00,29.354093551635742,[-0.88390785],30.238000869750977
3680,2022-03-23 13:20:00,29.354093551635742,[-0.88390785],30.238000869750977
3681,2022-03-23 13:30:00,29.354093551635742,[-0.88390785],30.238000869750977
3682,2022-03-23 13:40:00,29.354093551635742,[-0.88390785],30.238000869750977
